Month,Promo,Count,Weight,Profit
11,0,46,55,-0.23215619332124188
4,1,74,77,0.5243376463339495
6,1,60,98,1.4077246011754827
6,1,53,47,0.0253394932101358
4,0,16,54,-0.6327674303609692
3,0,21,55,-0.23527272727272727
8,0,25,49,0.6441586280814576
2,0,97,70,0.5460421864368338
1,0,84,93,-0.532570239334027
6,0,40,44,0.745879458794588
8,0,68,59,-0.48509933774834435
3,1,46,77,1.3544513457556935
6,0,64,40,0.7914935223661697
3,1,87,57,1.0132440012464943
4,1,92,76,-0.1694915254237288
3,1,21,91,-0.5852153795306819
6,0,88,60,0.4415841584158416
4,0,78,90,-0.1830128205128205
2,1,13,44,-0.9426179293444966
6,0,49,69,-0.008309098462816784
6,1,68,81,-0.7324742268041237
4,1,45,61,1.1201537968599808
12,0,12,81,-0.1347589952477936
9,1,65,87,-0.3451190476190476
4,0,49,45,0.2514349887696531
9,1,8,61,0.7485638532920902
4,0,83,81,-0.7165608909112681
8,1,80,92,0.4437869822485207
8,0,96,42,2.1410611549115703
5,1,7,93,-0.8345959595959596
8,1,29,91,-0.12887358583374323
1,0,26,63,1.0888641011340399
7,1,83,72,0.39238020424194814
6,1,43,48,0.0271061338763044
9,0,82,52,-0.10104330427325997
6,1,20,69,0.20833778727952967
9,0,90,79,0.027109454422229753
3,1,28,50,-0.2764080251389896
12,1,93,71,-0.8952405257113691
6,1,43,94,0.2759144560009349
8,0,85,75,-0.03551869816930058
10,0,56,86,0.8699551569506726
12,0,48,65,0.0006414368184733803
4,0,29,65,0.3250303766707169
7,1,50,82,0.5830917874396135
5,0,23,72,0.27089072543618
5,0,36,82,-0.5318192571563757
6,0,46,98,0.6646464646464646
6,0,94,69,0.9066173556993792
8,0,72,47,0.4272565320665083
4,0,55,68,-0.49750727046115495
1,1,9,78,1.772247054043072
11,0,91,81,0.3711453744493392
4,1,43,41,-0.49134377576257215
9,1,56,99,-0.734094616639478
11,1,20,63,0.28436482084690556
10,1,53,51,-0.8817759966251846
3,0,65,94,-0.6043849750120909
12,1,20,52,0.6569118651787748
5,1,97,41,-0.742100042510982
3,0,48,77,-0.3553441522104085
4,1,53,46,0.4641950944460107
11,1,42,42,0.7816892158150532
4,0,95,72,-0.7393349009069533
9,1,61,72,0.9140353317568507
11,0,14,65,2.131019310681985
8,1,76,73,-0.6801583809942807
4,0,67,90,0.2443712246018671
7,0,8,49,0.5084973713167869
7,0,34,88,0.6473366570453949
12,0,48,75,0.5091999454818046
6,0,21,73,0.33655476432689047
7,0,68,74,-0.013386348575215375
5,0,95,59,-0.7053475935828877
6,1,29,69,1.06342156688577
4,1,45,84,0.54452571693951
3,0,36,99,0.6673121611154144
5,0,76,51,-0.8608481635744036
8,1,15,78,0.29651033563014
6,1,26,47,0.36438234641827455
5,1,11,71,0.42928416485900217
11,0,13,76,0.899722895739522
4,1,18,73,0.7015423755764032
8,1,24,73,-0.43427775197398977
1,1,41,86,1.8648191241802412
8,0,91,97,0.49511605923747504
10,0,71,89,-0.41621158582289325
8,1,12,80,2.185532484929672
1,0,22,65,0.5995785036880927
3,0,100,83,-0.930444817456987
7,0,30,64,0.4315186865413696
12,1,37,97,0.1717975476128359
4,1,41,58,0.8703786191536749
3,0,12,42,0.5756760220428041
5,0,46,85,0.4423870489895249
8,1,96,48,0.5225134830051423
5,0,1,44,-0.9084158415841584
10,1,73,46,-0.6243729713779876
4,1,67,79,-0.06086956521739131
8,0,35,56,0.9537489227233553
6,0,58,52,-0.6253873966942148
2,1,79,57,-0.9553188341470632
9,0,19,45,-0.5040676863000325
4,1,31,74,0.38863552323431527
4,0,64,85,-0.354982390718873
9,0,74,72,-0.13813317300465955
8,0,63,42,0.6517564402810304
7,1,57,52,-0.7258436386501782
8,1,54,71,1.25814332247557
4,1,43,62,-0.7307766802246756
5,1,96,79,-0.9964828681642841
9,1,84,69,-0.4405231471870459
11,1,19,74,1.6060203629924745
6,0,65,41,-0.26814473959422713
7,1,98,51,2.200347999005717
9,0,15,93,-0.07439104674127715
10,0,3,52,-0.7932371833717126
1,0,20,57,-0.8347425057647964
8,1,2,90,0.21322314049586777
6,0,53,72,-0.11938083121289228
4,0,52,99,-0.6018791946308725
8,0,82,45,-0.7609378270881306
4,1,11,44,-0.15436662072422003
12,1,86,69,0.47047949162333913
1,0,77,67,0.22952311612668366
5,1,8,78,0.07017123697760748
7,0,89,68,0.8314481217707024
2,1,58,59,0.7961070559610706
8,0,54,67,0.21555075593952483
4,1,90,80,-0.40959226669971494
3,0,7,49,-0.5399315459212778
8,0,61,63,0.7240890948886314
12,1,67,74,-0.9926013296161269
2,1,92,91,0.3526088895495763
8,0,99,71,-0.47415730337078654
5,1,97,50,0.21430279837359484
7,0,48,95,1.863556723609286
2,0,95,55,-0.3312318137730359
8,0,75,61,0.7179899856938483
4,1,60,93,0.3468280467445743
2,0,24,93,0.25017357093265447
10,1,23,58,0.9884831035005304
1,1,79,70,-0.634214510306277
11,0,1,90,0.07003154574132492
10,1,65,93,-0.719981807155852
10,0,68,75,0.1022739519344757
4,0,39,74,-0.567528035104827
5,1,70,78,0.793356401384083
9,0,49,58,0.30102645084879587
5,1,57,84,-0.03053837040937212
4,1,21,93,-0.08146262439250174
10,0,3,98,0.21302841302841302
1,0,67,41,-0.01943370598683523
11,0,64,43,0.2727882037533512
8,1,36,98,2.1861638241652654
8,0,36,95,-0.06971124803672828
5,1,25,77,1.215329555621831
3,0,54,91,-0.43242221942310116
8,1,79,48,-0.9055390113162597
1,1,73,80,1.132959479015919
5,0,91,55,1.0578820026056206
5,0,17,82,-0.75
5,1,75,49,0.33470290771175726
11,1,61,77,-0.8033328924745404
2,0,37,64,1.1503137915199755
7,0,28,68,-0.020486366985998525
9,1,80,69,0.13988235294117646
6,1,60,90,-0.2659225213394616
5,0,30,81,0.750996256490762
6,1,27,81,-0.5057034220532319
8,1,33,98,1.9054919464389677
5,0,92,49,0.26370413682210203
5,1,30,63,-0.17139885595423818
11,1,59,42,1.4833333333333334
5,1,16,85,0.8879518072289156
9,0,53,40,-0.909100060398631
8,1,37,90,1.4992630803242446
7,1,30,75,0.742860556816824
12,0,87,82,0.02143707820563716
12,1,77,43,0.2650551314673452
2,0,95,87,1.2909997921430056
7,1,65,53,-0.8128781331028522
4,1,92,53,0.941674904674481
10,1,65,44,0.3964931506849315
8,0,49,68,0.46970380393925726
7,1,8,97,0.9306290417401528
1,1,35,43,1.3572522423977247
12,0,34,77,0.7504459861248761
3,0,19,48,0.4459156433529098
1,1,82,66,0.18743996157540826
7,1,64,63,0.7645137342242019
8,0,21,73,-0.04289828710019706
12,1,46,44,-0.589649033570702
1,1,48,84,-0.679196370706416
6,0,10,93,-0.4516765285996055
6,1,5,73,0.07220011370096646
4,1,14,47,0.48391451068616426
10,0,8,61,0.23156756756756758
2,0,62,40,-0.5420700940951861
7,0,58,41,-0.6923973880597015
9,0,21,64,0.5145822522055008
8,0,71,48,-0.9658296066964798
3,1,20,56,1.242801818487961
5,1,18,92,-0.5897058823529412
8,1,24,80,-0.4794866400168315
6,0,86,78,-0.39165103189493433
2,0,61,67,0.33012321200963035
4,1,79,74,-0.9793382459182199
8,0,45,98,0.6248180087355807
9,0,26,61,0.340891562548203
9,1,67,41,2.01650886137412
10,1,39,50,-0.6164416298243518
10,0,4,52,-0.9491854150504266
7,0,90,82,-0.15607560756075609
5,1,6,99,0.3841193067311568
7,0,72,80,0.5562363238512035
8,0,85,88,1.0
5,0,39,69,1.318642160540135
6,1,55,41,-0.36967060285891856
8,1,77,69,-0.8368025188035683
11,0,87,87,-0.0859663191659984
9,0,78,52,-0.021625846795205836
6,0,84,79,0.44291609353507566
4,0,96,68,-0.941359626362221
4,1,46,43,0.5304815044430667
7,1,18,65,-0.5515687583444593
8,0,50,64,-0.8807511737089202
7,0,76,53,-0.013157894736842105
11,0,45,82,0.9287504475474401
5,0,5,49,0.554935238945958
5,1,25,70,0.16675078227515897
12,1,47,61,1.5755146656950265
9,0,13,74,-0.06822289156626506
10,1,90,77,-0.2696629213483146
4,1,32,59,0.026546517291768143
6,0,7,47,1.0201351934416798
10,0,66,51,1.7712701855868884
5,0,53,80,0.519143923031612
1,1,81,58,1.099240506329114
3,1,81,51,-0.12889239258967283
1,0,68,69,0.7957330912392192
10,1,69,79,-0.6094221397075887
8,1,12,92,-0.09094378020859832
3,0,20,77,-0.061452513966480445
3,1,91,70,-0.9828785446762975
5,1,68,98,-0.5747550759619481
6,0,76,45,0.9443599878382487
10,0,44,58,1.2890273451021115
8,1,57,67,0.37330541166097214
7,0,77,85,-0.6191114087966064
6,1,50,94,-0.4272628135223555
5,0,2,84,1.1306316504414762
3,0,1,57,0.4711830131445905
10,1,53,95,0.5306527226830148
8,1,7,98,-0.42758456407813245
4,0,15,96,-0.8742875237492084
1,0,32,55,-0.9732048773144664
6,0,77,94,-0.4626933575978162
6,1,17,64,0.46513353115727
8,0,71,65,0.29757607013924703
10,0,12,44,1.991113305356702
7,1,75,59,-0.4978902953586498
2,1,49,86,0.19429469901168014
3,1,33,72,0.1625154130702836
8,1,15,72,0.9310084541062802
8,0,43,44,0.1587909186906019
1,0,65,66,-0.5508697079094191
7,1,70,48,-0.5796766743648961
11,1,18,70,1.132884262094305
11,1,63,63,0.038895371450797356
7,1,92,88,-0.3212967843964154
4,0,90,42,0.024556422995031937
5,1,58,83,0.5449982072427393
4,1,73,98,-0.6700796359499431
11,1,58,88,0.06071885541467954
8,0,71,51,-0.42593905031892276
6,0,84,41,-0.060747157552788304
11,1,57,40,0.3470759862996321
8,0,37,70,0.3477112676056338
4,0,27,95,1.1008574007220218
5,1,39,83,0.2538793103448276
7,0,4,46,0.19743951139299976
8,0,8,81,0.4255391989044848
2,0,55,61,-0.47497072599531615
4,0,45,85,0.4910935738444194
4,0,63,79,0.23243768209776627
7,0,30,50,-0.0012858979854264896
5,0,22,92,-0.23031236251649803
7,0,62,58,-0.28115532215713995
6,1,23,96,0.8737793851717902
6,0,39,67,0.7895734597156399
9,0,87,43,-0.1565909090909091
8,1,63,79,0.10002045408058907
1,0,56,53,-0.9854671280276817
5,1,78,41,-0.9195748730964467
5,0,37,63,-0.7517175774231054
8,0,62,66,0.7988431876606684
8,1,34,68,-0.9795203920882198
9,1,73,46,0.5235125568852182
5,0,69,92,0.6450356911096691
4,0,8,59,0.6738936075100581
7,1,59,54,0.23380129589632828
8,1,50,98,-0.3274377472655341
1,1,58,53,-0.6296156744536548
5,0,46,80,-0.197895588830433
5,1,65,94,1.326573560359671
8,0,21,93,-0.7336984078693845
5,1,65,76,0.11098215581024228
5,0,34,73,-0.6564129856306546
7,1,37,83,-0.3854462762933485
6,1,85,97,-0.8456707043517272
11,0,14,66,1.4719367588932806
7,1,78,52,-0.49038461538461536
4,1,71,99,0.35205156811701993
5,1,84,77,1.7465781833264207
1,1,12,93,-0.36351084812623274
6,1,42,96,0.6568846239678643
1,0,90,50,-0.2936872554024162
3,0,9,43,0.2081144191476941
11,0,84,72,0.1482363615742316
9,0,59,86,-0.9509840326773116
3,1,87,88,0.14323403319775752
9,0,77,49,1.0130664902414819
8,1,84,82,-0.8651685393258427
7,0,79,84,-0.5317702227432591
9,0,93,88,-0.07581385186803583
8,1,43,58,0.5557046979865772
8,0,9,54,0.042513117180142605
4,1,78,75,1.628387383385162
4,0,46,55,0.520740567143192
11,1,39,74,1.434765073603549
6,1,25,58,-0.8172020725388601
8,0,32,66,0.6119379354021532
10,1,87,82,-0.8152303652423013
4,1,3,74,1.3212425236349605
4,0,19,58,0.06467854376452363
5,0,7,65,0.44498110037799243
7,1,24,47,2.2744144940344677
10,1,70,62,0.634881825590872
3,0,1,64,1.1355813953488372
3,0,50,51,-0.17118024940168786
10,1,78,91,1.4648742411101474
4,1,62,88,-0.9055987948782325
4,0,47,82,0.8029643950378604
5,0,91,61,0.22338568935427575
3,0,97,50,0.626393383674937
5,1,7,87,-0.553085862574749
12,0,39,73,-0.4860364494558804
6,0,95,84,0.7405331510594668
5,1,67,54,0.7545159796201946
11,1,89,66,-0.23141770330009254
8,0,18,85,-0.3879715691634773
8,1,97,52,0.918332001065814
8,1,43,46,-0.9248573935936815
10,1,22,59,1.226282381197461
2,0,35,47,0.15418546365914787
1,0,58,91,2.251484208026597
4,0,60,91,-0.5667320162871362
2,1,83,72,0.4352693056456846
4,1,40,53,-0.7968140993052025
4,0,71,47,-0.5368164937892176
7,1,83,68,-0.6115376412881212
5,1,67,44,-0.2590909090909091
8,1,60,76,-0.7611810681719496
5,0,14,66,-0.26849448410123294
9,1,15,79,1.1824978012313105
10,1,47,85,-0.4505540455780891
12,1,69,84,0.9171700899449591
7,0,55,52,-0.2231296961777197
6,0,1,43,0.5934343434343434
6,1,99,56,1.0735902100214982
9,1,24,99,0.6683547430830039
10,1,46,89,1.0855900098218043
5,1,50,42,-0.3084340148698885
8,1,51,65,-0.5474971088716339
2,0,30,85,0.23780406752625283
2,0,7,42,-0.919026047565119
3,1,82,55,-0.9421940474911357
4,0,18,56,-0.5627943485086342
8,0,50,53,-0.9841938883034773
6,0,82,76,-0.14744864148442677
3,0,41,61,0.29673032407407407
10,0,18,60,0.4357018308631212
9,0,67,78,1.2673571775368182
8,0,24,79,-0.16480925846549507
8,1,51,44,-0.878889635101858
3,1,79,80,-0.1367391304347826
6,0,74,53,-0.9724482512491078
6,1,7,88,-0.12393031784841076
5,1,5,68,0.3138451109981359
9,0,76,50,-0.10382212421903712
2,0,53,88,-0.3021643968871595
6,1,21,63,-0.5644736842105263
6,0,8,81,0.2356089678852757
5,0,15,83,-0.19388909845341382
3,1,64,63,1.2299587723316536
7,0,2,57,0.26259468558374416
6,1,17,57,-0.4308525805531794
12,1,27,89,-0.8084007187780773
8,0,25,58,-0.5923234581703
4,0,96,69,0.4963436928702011
8,1,48,51,-0.5930969711199812
6,1,63,50,1.4932284040995607
6,1,3,57,-0.8054383497421472
6,1,19,73,-0.45218729391074963
1,0,35,98,-0.15004887585532747
6,0,78,85,0.949669301500242
6,0,83,78,0.41818181818181815
6,0,88,86,0.43451888613178935
3,0,20,55,0.26213296820325577
10,1,95,54,1.6296696177931331
11,0,72,89,1.0256903420799561
11,1,71,61,-0.07057111676973445
4,1,85,60,-0.4505606523955148
2,0,12,78,1.5781119465329991
2,1,45,73,0.049473684210526316
9,0,23,94,0.05129257283545342
3,1,2,84,-0.44887911166980937
4,1,73,40,0.016418597514193646
5,0,13,93,-0.9993449495611162
7,1,89,94,-0.7673176900379374
2,0,19,55,0.6756576756576756
6,1,40,86,-0.14256531555746693
6,0,12,53,0.8826382153249273
5,0,23,99,1.0730227094753328
5,1,69,68,0.009243444187682106
4,0,32,43,1.2592436087048384
2,1,91,59,-0.8975963121501481
6,1,9,67,-0.919276270006959
5,1,18,45,-0.6532741664667786
4,0,99,70,0.32383788683154213
5,1,96,49,1.011324376199616
11,0,5,61,-0.7916377113736391
10,0,41,74,0.2916486991519333
8,0,72,98,2.144534115920763
6,1,81,77,0.566483404601914
6,0,58,88,0.23414516517964795
5,1,75,82,0.665910304324613
5,1,59,59,-0.4239609384303918
5,0,66,76,-0.7421645197281671
5,1,16,75,-0.8349624060150376
7,1,100,98,-0.7553077129803816
12,0,20,46,-0.2676775040093308
2,1,70,77,-0.25421275715910263
7,1,64,57,0.39304757998359313
7,0,1,54,1.0760658914728682
7,0,14,49,0.6347627588455894
4,0,57,64,1.5464974371491336
7,0,60,87,0.7906437534097108
10,0,78,97,-0.32364365367748404
6,1,57,43,-0.9371955908741348
8,1,17,88,-0.3892162113908231
9,0,87,67,-0.5411234508289071
7,1,6,70,0.2197025474893241
7,0,65,97,0.04435021774008709
5,0,35,49,-0.9843337730870713
6,0,6,59,-0.15866666666666668
7,0,22,67,0.8986175115207373
11,0,84,42,-0.9517884914463453
5,0,80,55,0.3511719560257208
2,1,84,76,0.6644752860969078
2,1,30,79,-0.46838031254564044
4,0,14,56,0.048723404255319146
7,1,24,57,0.7534874832791898
6,0,71,82,-0.7293487762237763
4,0,95,66,0.7394169329073482
2,0,43,64,0.5671622983870968
5,1,20,81,0.45928295348527254
12,0,82,92,0.9384794715710401
4,1,40,48,0.7775369191166509
3,1,76,42,1.5721311475409836
6,0,27,60,0.36697750959956116
7,0,64,94,-0.427813488419549
1,1,34,50,0.9533956768358117
8,1,89,86,-0.2925141829251418
6,1,40,57,0.41840866805297144
12,0,46,46,-0.47123038435296793
5,0,35,57,-0.3236514522821577
6,0,8,50,0.25695882217621346
4,0,52,55,0.415098949425849
2,0,97,79,-0.8875379939209727
5,1,17,68,-0.9132843884194487
6,1,63,49,1.955946131020315
8,0,20,42,-0.5405797101449276
2,0,82,92,0.2284296462301905
8,1,96,99,1.4319165682802046
9,1,41,76,-0.5606562311860325
4,0,17,78,-0.8517333333333333
7,1,46,76,0.3912570682905611
8,0,59,56,-0.9770844122216468
9,1,58,48,-0.08128342245989305
11,1,72,93,-0.20953249120979295
1,1,49,40,0.8640649934716379
11,0,29,98,-0.0694012844416822
3,0,21,88,0.5551312649164678
4,1,30,49,-0.22450956648098813
3,1,27,55,-0.6302737881508079
5,1,30,97,0.8380113740598055
12,0,65,78,0.17394425170474936
6,1,21,63,0.9800796812749004
2,0,52,63,-0.8863022240698399
6,0,100,80,-0.5393220904992486
10,1,38,73,0.40639979271926413
5,1,97,90,-0.43527486018278544
11,0,12,66,-0.5286131201624159
10,0,31,98,-0.340608909782852
3,0,86,84,1.3498551657547473
6,1,50,82,0.37317843676755325
12,1,59,87,-0.31529294935451835
5,1,76,76,1.0248397435897436
7,1,22,72,1.8664012386640123
5,0,13,41,0.9327624484617825
11,0,92,76,1.3122497998398719
4,0,40,49,0.5072179647121725
5,1,42,94,0.1664550533265617
3,0,94,51,-0.9089792157264257
4,0,64,71,-0.8397123637207144
12,1,82,83,0.2868435911914173
8,1,94,76,-0.16300506990321093
5,1,28,74,-0.7325864073565163
7,0,64,43,-0.6612418368404686
11,1,20,87,1.131127819548872
8,1,55,91,-0.2928579193390586
8,0,88,89,0.23597285067873303
4,0,23,63,-0.9615699100572364
6,0,53,89,-0.47392638036809814
1,1,40,80,0.4297872340425532
5,1,65,86,0.0709696261682243
5,0,17,80,0.08511786935396796
12,0,26,80,0.7505835278426142
10,0,98,41,0.429590570719603
8,0,87,54,-0.2635508849557522
5,0,89,82,-0.5136283704572099
3,1,40,82,-0.08172015070806808
5,0,13,71,0.06963582677165354
5,0,88,55,-0.5376298494806021
3,0,98,53,0.9095884413309983
6,1,88,71,-0.14657322722413588
4,0,60,88,-0.6346878927524089
3,1,59,90,0.4507689021785562
11,0,83,75,0.5005376344086021
8,1,100,92,1.360070949940875
2,0,40,79,-0.5280772123339182
5,0,60,54,0.38719960765080924
1,1,93,49,0.011096369557351346
5,0,62,97,0.5158691993267612
1,0,89,80,0.3254105445116681
9,0,10,76,-0.5673206529878688
8,1,93,49,-0.4764721007971201
3,1,87,72,-0.39734964322120286
4,0,59,62,0.5499422329587228
4,0,70,82,-0.19479110146500273
8,1,97,55,-0.3545384868060878
2,1,96,45,0.029230302417315668
4,1,91,92,-0.06438580987249085
2,1,54,71,-0.9177554080102805
11,0,2,51,0.14591868893791365
8,0,21,78,-0.8710716125708398
10,1,30,89,0.019573322286661143
4,1,17,42,-0.45374791782343143
9,0,71,61,-0.8377929200598305
8,1,80,60,0.8698609878734103
9,1,49,53,-0.24668237628674192
10,1,51,47,0.18791702050224432
5,1,24,68,0.37373528804460043
12,1,24,90,-0.5666709363391828
2,0,81,90,0.3883119527591122
10,0,32,57,-0.46954723052171915
10,1,89,72,0.22939001848428836
9,0,67,68,-0.07864900346103354
12,0,72,93,0.11764705882352941
4,0,74,67,-0.6154653236806211
12,1,76,86,1.233392382639504
6,1,49,53,0.9134708346761199
6,1,62,97,-0.8481109412535488
11,1,15,59,-0.23114289569558763
12,0,87,41,-0.9796101564503719
6,0,37,53,-0.969136849245379
9,0,37,52,1.3609167671893847
5,1,8,47,1.9414385741565883
5,1,42,67,1.5933572710951527
5,0,55,69,0.5454251535725833
5,0,74,60,-0.012465373961218837
12,1,83,99,-0.07863372093023256
2,0,41,98,1.6129568106312293
8,1,67,55,0.6134819941048315
8,0,43,89,0.13806672369546621
9,1,3,41,-0.6009980247426967
1,1,59,85,-0.963716514072567
5,0,84,81,-0.25834586466165416
11,0,100,70,-0.6747645017352504
6,0,8,77,1.158828382838284
11,0,21,88,0.14539160536564258
12,0,65,84,0.24191880010343936
11,0,83,89,-0.19374545454545455
8,0,72,59,1.021999043519847
2,0,85,62,-0.8473932558407181
1,1,33,55,-0.34473820632452046
9,0,16,56,-0.92262249507703
8,0,27,47,1.5094300083822296
6,1,48,70,0.3456888323258034
1,1,62,72,1.5938072554049103
4,1,48,62,-0.7064929778139629
11,1,56,91,-0.019361936193619363
8,1,13,70,0.4001996007984032
10,1,8,74,0.7486224088165836
6,0,25,86,1.2849898580121704
7,0,91,70,0.5727928692699491
1,1,73,42,-0.01021327726043857
6,1,84,78,0.6178571428571429
10,1,29,99,-0.08826086956521739
9,1,52,63,0.4597857507226662
5,0,23,68,0.5624644280022766
2,1,26,63,1.8285038438793613
2,0,7,60,1.1950048030739673
7,0,100,66,-0.8620845921450151
5,1,46,62,-0.3872759856630824
12,0,86,48,0.29105231266410825
4,1,28,54,-0.08839571186759451
5,0,26,45,2.2678868552412648
6,0,88,73,0.2997207114508305
11,0,9,48,-0.18615695120503384
10,1,71,58,0.6851851851851852
4,1,53,76,0.21980258471557954
6,0,2,55,1.389562719438238
7,1,2,99,-0.7800741918388977
8,0,18,92,-0.20490367775831875
7,0,45,59,-0.7336802973977695
10,0,62,45,-0.09778434268833087
10,1,31,57,-0.7204090513489991
9,0,72,68,-0.4195362875565921
2,0,39,98,-0.6116921927530818
4,0,16,43,0.7722023645861974
10,0,86,43,-0.34253285543608125
4,1,81,94,0.20759030635573844
4,0,4,65,-0.47958569191858363
6,0,41,42,-0.11284574919395893
7,0,50,80,0.0861127956337174
5,1,18,66,0.7180394138453765
10,1,30,71,0.37064822412378384
2,1,46,97,-0.8671500889314544
11,1,27,79,0.03292965029255681
6,1,43,68,0.5913625997719498
9,1,98,96,0.8034438775510204
1,1,40,98,1.3595545977011494
2,1,7,50,0.49117684397613304
3,0,62,40,0.7971453833522799
7,0,39,66,-0.6408708379070618
7,0,70,52,0.40145513338722716
11,0,41,96,1.4845053635280094
6,1,17,47,-0.9294234592445328
1,1,23,51,-0.48266185608338347
2,0,34,85,0.8732919254658386
2,1,24,59,0.08660665575559193
7,1,55,48,0.09851470142467414
11,0,67,59,0.21236238227881682
2,0,91,59,1.4781347612672915
5,1,42,77,0.8558212602548437
8,0,38,56,-0.7787029623698959
2,0,28,54,-0.15271411338962607
4,0,58,69,-0.5034615821132675
4,1,10,61,-0.9697438951756998
12,1,36,67,-0.7651695233329163
2,0,6,97,0.015534913516976298
7,0,92,53,-0.8865490628445425
1,0,26,96,1.4635059263880223
8,0,66,65,0.8601891340626738
5,1,25,60,1.0580119680851063
1,1,50,50,-0.5145548979345331
12,1,14,73,-0.3252886985857013
6,0,71,52,0.14809513323056595
11,1,33,52,1.7869897959183674
4,1,85,71,0.20185339194487348
8,1,55,50,1.8372093023255813
1,1,85,80,1.1151942117288651
5,1,12,53,0.5277928269585004
3,0,2,46,-0.020312206131277037
12,1,79,93,0.3731672505514467
11,1,53,42,-0.3171493163957369
4,1,55,42,2.2294269711331323
11,1,82,48,0.8653617021276596
6,1,6,45,-0.9203821656050956
6,1,87,51,-0.04355529307544662
5,1,15,48,-0.7742639040348964
10,1,4,51,0.9635087719298245
5,0,38,94,2.0308654848800836
1,0,55,74,-0.8799679647612374
11,0,53,88,-0.7203436051268066
7,0,97,92,-0.8228637901861252
3,0,99,97,0.02858559153998678
9,0,89,75,0.12150959860383945
5,0,49,73,-0.640807651434644
6,1,89,48,0.013521895546458256
7,1,45,41,-0.8863962670495333
2,1,66,51,0.01572422134865437
5,0,89,48,-0.8101078452104039
10,0,96,91,1.2556119941012616
9,1,9,98,1.5208018154311649
6,0,19,65,0.07891548015752803
10,1,6,60,1.6686590954373381
6,0,92,69,0.21654227584091607
7,1,62,46,0.7320159055307869
11,1,13,95,-0.7186746018980216
9,0,76,50,0.20600510085787155
10,1,49,47,0.499160945842868
12,0,53,96,-0.4357303637009833
7,0,42,85,-0.6745071684587813
11,0,43,85,-0.42493433016771065
4,1,69,59,0.47634763476347636
6,1,55,76,0.12874531835205993
5,1,64,43,1.3227465891299486
8,1,46,53,-0.9932101689562609
5,0,37,64,-0.6976331360946746
8,0,26,92,-0.39297003413832343
10,1,94,43,0.8732474422129595
1,0,27,61,-0.530278232405892
6,1,69,67,0.5370419543281997
5,0,63,71,0.2990554742583477
8,0,11,72,-0.7183073654390935
1,0,26,98,0.6134099616858237
6,1,97,54,0.08961932855738165
6,0,53,79,0.3455957490292254
1,0,22,99,-0.5095484561841871
7,0,16,95,-0.545578738201689
8,1,3,44,1.3198121263877027
3,1,53,53,0.5082965763495064
6,1,88,67,0.8396074213498252
9,0,32,65,-0.36189717018732565
10,1,73,74,-0.6330694614784257
6,1,60,89,1.7726789887401742
6,0,2,81,0.815578775953318
3,0,39,42,-0.5115824308062575
5,0,57,90,1.0474838302571383
4,0,33,98,1.3589354893043624
3,0,59,49,-0.12902790885802884
7,1,42,62,1.0509651437300376
6,1,7,44,-0.52039067854695
7,0,78,47,0.6190952261934516
5,0,46,78,-0.8511253614988055
5,0,38,76,-0.8804519180241723
11,1,32,73,0.08656978200952142
10,0,26,65,-0.912813200244449
3,0,6,44,0.013735443415945058
6,0,74,60,0.9718414779499404
7,1,59,48,-0.02569349704411096
7,0,36,80,1.2499462249946225
9,0,54,46,0.2219299687654118
12,1,58,64,-0.4489615554573575
12,0,80,90,0.39995851052795356
6,0,35,47,-0.765926358854471
1,1,40,93,0.5005523641184269
8,1,43,98,1.14863074204947
3,0,13,81,-0.46522277227722775
8,1,81,94,-0.827682105037972
8,1,82,43,-0.766347687400319
7,1,86,74,0.27748132337246534
9,0,3,63,0.23391391967755865
7,0,94,62,0.6760278304870335
5,0,82,82,0.17383403997577226
6,0,56,87,-0.15495095749649695
5,1,94,57,0.05077687009450585
5,1,7,82,2.231715210355987
5,0,26,50,-0.041109171999224356
8,0,75,51,0.1442659617730785
4,0,66,63,0.8807998954385048
3,0,23,42,0.9111842105263158
2,1,60,90,-0.8095830740510268
5,0,29,75,-0.301952861952862
11,1,43,62,-0.6743421052631579
4,0,51,85,-0.7783443311337732
4,1,80,68,-0.8262028334969842
10,1,15,67,-0.0947326522489054
11,1,24,71,-0.8342186808322266
5,1,41,45,-0.7939047174217655
6,1,92,90,0.2149345650500385
4,0,67,71,-0.6647237118209373
10,1,25,47,-0.8590021691973969
3,0,55,89,-0.018765056421960188
4,0,56,63,0.06392329204954054
8,0,82,90,0.2891723912332352
7,0,9,49,0.5177119628339141
5,1,88,95,-0.8578329882677709
10,1,62,63,0.5905834186284544
3,1,72,95,0.4488975176813202
8,1,28,96,1.0611162361623616
4,1,8,84,1.2746157041960948
8,0,38,93,0.20155968806238753
2,1,82,54,0.18349673202614378
12,0,67,62,-0.7317601733686492
6,0,41,62,0.6795220810647308
8,0,15,58,0.341890124264225
8,1,19,40,1.0708762886597938
4,0,42,64,-0.07107355864811134
4,1,46,87,0.9223707842745958
10,1,42,41,1.1075319753671247
1,0,70,98,0.05517920926222441
2,1,91,81,-0.8367727142447693
1,0,92,89,-0.5525893675527039
11,1,88,54,0.892465980750083
5,0,48,61,0.8920884666765623
6,0,41,89,-0.36814237387851156
3,1,51,46,0.5874772839914092
2,1,93,48,-0.4405532666274279
4,0,23,55,-0.39635135135135136
8,0,13,99,-0.5598335067637877
5,1,33,63,-0.7426886212828705
